,GEO.id,GEO.id2,population,sex_ratio,median_age,senior_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%no_high_school,%bachelor,%same_house,mean_bldg_age,%occupancy,%ownership
74,1400000US36005013000,36005013000,1364,87.6,44.4,24.8,66.78885630498533,5.93841642228739,0.0,33.651026392961874,0.4286260223080299,4.105571847507331,6.7,77917.0,0.3368409880427302,19.400000000000006,24.6,83.9,54.85930735930736,100.0,56.926406926406926
75,1400000US36005013100,36005013100,4685,93.3,29.9,9.8,5.912486659551761,18.996798292422625,1.814300960512273,50.09605122732124,0.5346390590100562,18.78335112059765,11.5,25271.0,0.4194964538437074,39.1,11.4,89.4,46.7608938547486,87.20670391061452,12.10762331838565
76,1400000US36005013200,36005013200,7426,99.6,40.3,22.5,43.118771882574734,11.648262860220845,2.989496364126044,40.54672771343927,0.5815019349910044,1.952598976568812,7.5,96701.0,0.2964632207158777,17.400000000000006,30.5,92.8,47.021484375,96.25,64.69155844155844
77,1400000US36005013300,36005013300,7284,88.5,30.3,20.2,7.1801208127402525,26.867105985722127,0.0,55.436573311367376,0.42137163714200176,16.707852828116422,15.0,25282.0,0.4683122010665284,47.4,10.6,93.3,58.37989991659716,93.82819015846539,7.022222222222223
78,1400000US36005013500,36005013500,3908,76.8,32.1,19.5,8.623336745138179,26.432958034800407,0.0,46.16171954964176,0.5881399360312782,18.526100307062435,12.3,23279.0,0.46652012785580577,32.7,12.0,93.3,59.337102473498234,90.31802120141343,12.1283255086072
79,1400000US36005013800,36005013800,2989,94.3,40.9,27.1,61.39176982268317,3.445968551354968,4.1150886584141855,18.76881900301104,0.5686640017523827,3.0779524924723987,7.9,79773.0,0.3437496358198582,15.900000000000006,22.0,91.7,54.9554565701559,89.97772828507794,70.7095709570957
80,1400000US36005014100,36005014100,5355,83.4,31.1,12.4,12.474323062558357,28.235294117647058,0.7096171802054155,45.32212885154062,0.6119802169233706,13.893557422969188,13.1,32500.0,0.44184513788054125,30.799999999999997,15.3,89.5,30.732117812061713,90.13557737260402,6.327800829875518
81,1400000US36005014300,36005014300,968,88.3,33.2,18.2,13.636363636363635,27.685950413223143,2.9958677685950414,34.29752066115703,0.7221650672768253,29.545454545454547,17.8,12000.0,0.35894535063455923,39.6,9.0,85.4,49.63777777777778,98.22222222222223,3.167420814479638
82,1400000US36005014400,36005014400,6049,57.5,27.8,18.2,16.31674656968094,32.616961481236565,3.4881798644404034,43.808894032071414,0.6294931285393675,22.433460076045627,19.7,19418.0,0.512089799633824,25.400000000000006,11.2,94.8,51.184560780834076,95.8740017746229,11.244794076816289
83,1400000US36005014500,36005014500,7360,72.0,24.0,10.7,6.182065217391304,25.217391304347824,0.21739130434782608,38.13858695652174,0.7062574765181948,22.133152173913043,21.5,22711.0,0.40094892933825643,38.2,7.4,84.7,54.528695652173916,97.52173913043478,2.6304057066428888
84,1400000US36005014701,36005014701,7023,80.4,27.2,19.2,10.209312259718068,37.704684607717496,0.014238929232521716,35.625800939769334,0.6699431409934393,28.32123024348569,24.8,14334.0,0.44930343348621027,38.0,12.0,91.4,57.66309639727361,97.51703992210321,0.3494757863205192
85,1400000US36005014702,36005014702,5243,69.4,26.0,15.1,7.533854663360671,28.51420942208659,0.0,47.43467480450124,0.5635091268526605,25.195498760251766,19.7,17782.0,0.3553868468822716,48.2,5.9,96.8,63.60943168077388,97.94437726723095,28.23924524432139
86,1400000US36005014900,36005014900,4348,96.9,30.0,9.4,6.140754369825207,31.278748850046,0.1609935602575897,40.202391904323825,0.6514516926222675,27.299908003679853,18.1,27212.0,0.4193360703925699,36.4,13.3,90.1,59.2829839704069,87.23797780517879,5.017667844522968
87,1400000US36005015100,36005015100,5458,92.7,31.2,13.9,7.9149871747892995,31.76987907658483,0.0,41.42543056064493,0.6217551102452507,13.283253939171857,10.4,30339.0,0.4481506725099441,35.5,11.3,85.8,58.64494949494949,88.83838383838383,11.768050028425241
88,1400000US36005015200,36005015200,2803,96.3,40.3,21.7,35.78308954691402,7.991437745272922,3.674634320371031,46.52158401712451,0.5592656000674066,6.778451658936853,8.5,70162.0,0.38142047599463635,18.700000000000003,22.1,93.0,60.74823053589484,88.06875631951466,66.01607347876005
89,1400000US36005015300,36005015300,4466,75.8,29.6,12.0,6.247201074787282,35.647111509180476,0.850873264666368,37.841468875951634,0.6654083327300122,23.622928795342588,15.1,19630.0,0.49139749407745703,29.400000000000006,19.1,92.7,41.5919689119171,95.33678756476684,17.05163043478261
