,GEO.id,GEO.id2,total_population,sex_ratio,median_age,senior_ratio,child_ratio,%white,%black,%asian,%hispanic,fract,%poverty,%unemployment,median_income,gini,%lower_high_school,%higher_bachelor,%live_same_house,mean_age,%occupancy,%ownership
19,1400000US36005004100,36005004100,6476,93.3,23.7,14.8,52.5,13.26436071649166,22.452130945027797,0.16985793699814702,56.11488573193329,0.48317334379689014,26.652254478072884,19.2,18636.0,0.4029356373613815,55.0,5.5,97.1,56.904761904761905,0.9684065934065934,0.07848699763593381
20,1400000US36005004200,36005004200,7120,79.2,37.2,19.2,32.3,22.191011235955056,43.5814606741573,1.7134831460674158,38.18820224719101,0.6031498745423558,24.480337078651683,21.0,25741.0,0.3796069296765181,73.2,11.5,94.6,51.83274021352313,0.9651245551601424,0.07448377581120944
21,1400000US36005004300,36005004300,6057,104.4,30.2,12.8,53.3,9.740795773485225,19.67970942710913,0.0,52.13802212316329,0.5346228058691453,24.698695723955755,15.6,21448.0,0.4572836701368038,56.3,8.9,88.9,50.85415699024617,0.9577333952624245,0.09990300678952474
22,1400000US36005004400,36005004400,4754,77.9,32.4,27.9,45.0,11.16954143878839,30.64787547328565,1.430374421539756,49.51619688683214,0.5503678323096692,14.829617164493058,26.1,22719.0,0.4013321508912546,57.7,10.8,95.4,61.04967855055523,0.9579193454120397,0.06955460646735814
23,1400000US36005004600,36005004600,1869,82.5,30.3,23.2,53.8,21.34831460674157,30.444087747458532,0.0,43.60620652755484,0.6338685792037642,10.326377742108079,13.4,40950.0,0.41924668968333845,75.7,21.1,93.4,46.649171270718234,0.9654696132596685,0.22603719599427755
24,1400000US36005004800,36005004800,3999,116.7,30.9,8.4,37.9,9.152288072018004,21.405351337834457,2.4256064016004,56.039009752438105,0.45866042654699696,19.80495123780945,14.0,30301.0,0.3987303222861446,52.5,8.3,89.7,62.34628975265018,0.8572438162544169,0.0832646331409728
25,1400000US36005005001,36005005001,4885,89.9,31.7,11.5,45.3,10.337768679631525,30.460593654042988,0.3889457523029683,43.848515864892526,0.6431939522005092,17.563971340839306,14.5,27456.0,0.45263966762333063,56.9,10.8,89.6,60.85590062111801,0.9198757763975155,0.16948008102633355
26,1400000US36005005002,36005005002,5650,103.0,29.1,8.7,39.8,11.76991150442478,14.637168141592921,0.1592920353982301,57.32743362831858,0.43445140574829666,25.75221238938053,13.3,28039.0,0.4226737412242665,53.5,7.2,82.9,67.464859437751,0.8830321285140562,0.038658328595793066
27,1400000US36005005100,36005005100,5653,66.4,28.9,13.8,49.5,9.676278082434106,28.392004245533347,0.0,48.89439235803998,0.5477844209591884,24.181850344949584,22.6,18633.0,0.41974919047896,57.6,6.8,90.9,63.466272772033484,0.9650418513047759,0.2334060066112278
28,1400000US36005005200,36005005200,2277,82.3,31.7,18.2,45.3,14.712340799297321,21.91480017566974,1.8884497145366712,51.11989459815547,0.5686619300642329,24.19850680720246,13.5,17756.0,0.4816048853284284,60.1,6.9,95.0,59.037304452466906,0.9783393501805054,0.05166051660516605
29,1400000US36005005300,36005005300,3727,68.4,29.2,8.0,51.3,5.6882210893480005,36.08800643949557,0.16098738932116982,32.54628387442984,0.7088319674506276,27.36785618459887,23.7,17719.0,0.3750625725324447,64.8,16.6,95.7,45.89860352155434,0.8536733454766242,0.32537394947226633
30,1400000US36005005400,36005005400,6219,103.5,35.7,10.0,36.9,12.477890336066892,20.678565685801576,1.9617301817012383,53.513426595915746,0.5307958605088052,24.794983116256635,8.9,27380.0,0.450136018559007,58.0,7.2,92.3,68.66346639717028,0.8736735725113693,0.13765182186234817
31,1400000US36005005600,36005005600,2468,78.3,38.1,39.9,48.7,10.818476499189627,22.73095623987034,1.8233387358184763,50.32414910858996,0.5488747048115391,14.789303079416532,16.8,17771.0,0.4848481929413049,59.4,5.8,87.4,66.78746327130264,0.8530852105778648,0.10677382319173363
32,1400000US36005005902,36005005902,3131,87.4,36.2,14.8,29.5,8.559565633982753,26.700734589587995,1.3414244650271478,58.63941232832961,0.42150536954355855,15.426381347812201,14.2,38542.0,0.41426737490389376,65.5,18.5,94.7,69.3640350877193,0.9342105263157895,0.17746478873239438
33,1400000US36005006000,36005006000,1256,88.9,31.9,13.3,38.1,12.181528662420382,15.684713375796179,1.3535031847133758,54.61783439490446,0.43157430321716905,19.6656050955414,11.1,41190.0,0.4022664444595023,73.8,25.3,86.4,67.38636363636364,0.8737373737373737,0.11560693641618497
34,1400000US36005006100,36005006100,3706,66.8,52.4,52.8,18.0,5.099838100377766,72.9897463572585,0.48569886670264434,14.139233675121424,0.4380368440320373,4.0474905558553695,7.8,48298.0,0.34334118867290775,88.0,34.4,97.2,52.578125,0.9159628378378378,0.5601659751037344
35,1400000US36005006200,36005006200,7610,99.2,29.1,16.0,43.6,10.367936925098554,32.076215505913275,0.19710906701708278,54.23127463863337,0.5001138622153227,16.4257555847569,11.4,24480.0,0.43280472626955324,46.2,7.9,95.3,57.4390243902439,0.957513768686074,0.04683648315529992
36,1400000US36005006300,36005006300,4431,117.5,36.1,15.1,29.6,21.755811329271044,21.43985556307831,4.852177837959829,54.299255247122545,0.5169564812365801,14.375987361769353,12.8,32064.0,0.436615270049582,69.1,21.3,90.7,70.01589667163438,0.9110779930452062,0.09051254089422028
37,1400000US36005006400,36005006400,3590,95.6,31.3,18.6,48.0,18.635097493036213,27.715877437325904,1.0584958217270195,41.55988857938719,0.6732478022361712,20.30640668523677,12.2,30726.0,0.453146357888644,76.3,15.5,92.8,57.4914207275223,0.8881262868908717,0.09350850077279753
38,1400000US36005006500,36005006500,5487,87.3,30.1,10.6,42.4,13.03080007289958,22.7811190085657,1.1117186076180061,46.145434663750684,0.580102865201308,22.525970475669766,11.6,21384.0,0.4377895662501039,72.3,10.9,89.5,48.99050474762619,0.9675162418790605,0.003615702479338843
39,1400000US36005006700,36005006700,7421,82.4,28.1,14.7,53.2,9.675245923729955,21.937744239320846,0.0,46.75919687373669,0.5905721826751643,20.563266406144727,14.6,21016.0,0.4569996449128624,43.6,5.2,93.0,58.323019801980195,0.9537953795379538,0.05103806228373702
40,1400000US36005006800,36005006800,3288,131.2,31.6,21.8,51.6,9.884428223844283,24.635036496350367,2.8588807785888077,43.552311435523116,0.6617704244883702,10.553527980535279,12.5,47232.0,0.3902445360075514,74.8,13.8,77.8,56.43396226415094,0.9188679245283019,0.30903490759753593
41,1400000US36005006900,36005006900,8554,77.7,26.9,16.9,61.5,8.043020808978255,25.07598784194529,0.5377601122281974,42.938975917699324,0.6391761037951199,18.272153378536355,16.7,19741.0,0.48465137784016044,60.7,17.4,89.8,44.2012893982808,0.9555873925501432,0.061094452773613195
42,1400000US36005007000,36005007000,4568,90.7,31.0,12.5,50.0,16.96584938704028,19.461471103327497,3.830998248686515,45.46847635726795,0.6310710827012553,12.34676007005254,11.8,34191.0,0.44315484934680716,61.1,11.7,84.9,56.266937669376695,0.8956639566395664,0.16036308623298035
43,1400000US36005007100,36005007100,2547,73.6,28.4,13.3,38.7,7.773851590106007,30.545740086376128,0.6674519042010209,49.23439340400471,0.5319531095730075,12.956419316843345,16.5,38289.0,0.40618498838167527,74.7,22.7,90.9,29.338692390139336,0.9217577706323687,0.37790697674418605
44,1400000US36005007200,36005007200,5822,100.9,30.7,17.1,45.7,14.874613534867741,12.968052215733424,18.515973892133285,38.78392305049811,0.7222671476403899,15.200961868773618,7.4,37634.0,0.42027085766562833,67.4,21.3,82.8,64.87695749440716,0.930089485458613,0.2513529765484065
45,1400000US36005007300,36005007300,3761,98.5,29.6,14.4,56.2,6.780111672427545,28.21058229194363,0.0,39.9095985110343,0.6541622372830886,28.051050252592397,20.2,18358.0,0.41466657733559953,54.7,5.5,86.5,57.20115356885364,0.9307858687815429,0.012393493415956624
46,1400000US36005007400,36005007400,3635,92.2,39.5,23.3,35.1,26.244841815680882,25.364511691884456,0.2200825309491059,55.81843191196699,0.47272214012854546,7.482806052269601,7.1,44455.0,0.41300322458325756,78.8,22.4,94.8,43.705673758865245,0.9652482269503546,0.4224834680382072
47,1400000US36005007500,36005007500,5599,58.7,28.4,21.0,57.2,8.447937131630647,28.82657617431684,0.0,45.82961243079121,0.6018161906734489,14.556170744775853,8.5,25452.0,0.42487999233590046,67.8,13.9,75.7,46.00453926463913,0.9237403540626419,0.14496314496314497
